"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.3",2325.43469517799,12,10,0.0444190936543032,0.0894658508351248,31008.9491689205
"ga.3",2177.40219795065,11,10,0.052507964265616,0.0895485364643624,32654.5646212101
"ga.3",2128.58808594108,10,8,0.0713993571186186,0.0884736232842732,30799.6925265789
"ga.3",1762.31644945798,11,7,0.0806573555820717,0.088969737059699,24070.7220404148
"ga.3",1640.07401447347,10,7,0.0699311663544024,0.0878948238796098,27728.6570012569
"ga.3",1888.84613460121,12,9,0.0646134422916489,0.088308252025798,29507.768039465
"ga.3",2754.95847447194,13,8,0.0502593758604111,0.088969737059699,27859.4532146454
"ga.3",2603.36635740958,11,9,0.0472655932402261,0.0892177939474119,16733.286917448
"ga.3",2944.6425001719,14,10,0.0494662089806516,0.088969737059699,13175.8178699017
"ga.3",2438.88862590938,11,10,0.0394899446799649,0.0897139077228377,17725.4649329185
