"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.1",500.000000000005,5,8,0.0900001138248399,0.112865883909377,25219.1516592503
"Rcgmin.1",500,5,8,0.09,0.116173309078882,406.761336326599
"Rcgmin.1",500,5,8,0.09,0.115511824044981,405.642941236496
"Rcgmin.1",500,5,8,0.0900000000000044,0.114519596494129,1631.6831612587
"Rcgmin.1",500,5,8,0.09,0.114933024640318,562.685519456863
"Rcgmin.1",500,5,8,0.09,0.11658673722507,512.522711038589
"Rcgmin.1",500,5,8,0.09,0.115842566561932,407.053742170334
"Rcgmin.1",500.000000000216,5,8,0.0900007593747266,0.11518108152803,10861.7710671425
"Rcgmin.1",500,5,8,0.09,0.115263767157268,407.862454175949
"Rcgmin.1",500,5,8,0.0899999999230221,0.115677195303456,2364.75788879395
