"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.2000",2563,10,11,0.0867927846575622,0.131266098672479,2674.88236713409
"ga.2000",1710,9,8,0.0819226970484221,0.131860511194769,4432.58501696587
"ga.2000",2267,14,5,0.0986514458686579,0.133643748761641,2529.82378268242
"ga.2000",1710,9,8,0.0819226970484221,0.131860511194769,4390.71696376801
"ga.2000",2268,13,7,0.0657907426357269,0.133346542500495,4231.90043091774
"ga.2000",2351,14,6,0.0954703258017544,0.135327917574797,2366.92858719826
"ga.2000",2351,14,6,0.0954703258017544,0.130077273627898,3175.21393346786
"ga.2000",2002,11,9,0.0784519202735481,0.13324747374678,3893.08662891388
"ga.2000",2353,14,9,0.0241299313569907,0.128591242322172,2553.66601729393
"ga.2000",2396,12,10,0.0647290273224998,0.134436298791361,2960.19778871536
