"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
16500,13,0.1,17,0.918471969571688,0.914085641900254,4043.57040333748
16500,14,0.1,17,0.915908715065322,0.91534709655804,3807.09542417526
16500,15,0.1,17,0.91946419712254,0.917056640691829,4014.45792794228
17000,5,0.1,17,0.922688936662808,0.919433648308375,4070.01013803482
17000,6,0.1,17,0.921200595336531,0.914776200185854,4100.10649800301
17000,7,0.1,17,0.924094592359848,0.915490811246954,4226.42391967773
17000,8,0.1,17,0.923102364808996,0.920856521143034,4230.17808890343
17000,9,0.1,17,0.919381511493302,0.916140038870931,4269.21745085716
17000,10,0.1,17,0.922854307921283,0.919887584694869,4292.37265658379
17000,11,0.1,17,0.918389283942451,0.91520604529477,4246.01116061211
17000,12,0.1,17,0.919546882751778,0.914776246096278,4306.81673383713
17000,13,0.1,17,0.919712254010253,0.918160625115972,4129.15326809883
17000,14,0.1,17,0.916239457582272,0.913156000509806,3971.50222444534
17000,15,0.1,17,0.920456424673392,0.909363562495415,3938.03957724571
17500,5,0.1,17,0.922771622292046,0.9169915714502,3850.97299003601
17500,6,0.1,17,0.923433107325947,0.91738303805963,3948.83562731743
17500,7,0.1,17,0.918389283942451,0.914886787133586,4255.68241214752
17500,8,0.1,17,0.921365966595006,0.916489792087266,3986.72126841545
17500,9,0.1,17,0.92260625103357,0.917497252210726,3851.75101566315
17500,10,0.1,17,0.918471969571688,0.91641613708415,3811.72019052505
