"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
12000,12,0.01,17,0.917314370762362,0.912845612840733,2975.01395559311
12000,13,0.01,17,0.919712254010253,0.913615759321277,2762.68781328201
12000,14,0.01,17,0.923515792955184,0.919302256931796,2809.71298313141
12000,15,0.01,17,0.918885397717877,0.917656449612812,2870.70140576363
12500,5,0.01,17,0.921117909707293,0.917624882557642,2962.38678622246
12500,6,0.01,17,0.922110137258145,0.919824839400369,3013.19106817245
12500,7,0.01,17,0.923929221101373,0.915180310983335,3031.61395478249
12500,8,0.01,17,0.918885397717877,0.915462734377461,3118.9331817627
12500,9,0.01,17,0.919877625268728,0.916894176119768,3112.42717480659
12500,10,0.01,17,0.917479742020837,0.912255105107222,3300.05290484428
12500,11,0.01,17,0.919629568381015,0.912206844267579,3126.37640452385
12500,12,0.01,17,0.919960310897966,0.912267244781808,3144.12329983711
12500,13,0.01,17,0.920373739044154,0.919075177867039,3145.02532148361
12500,14,0.01,17,0.921200595336531,0.915807580184574,3099.39058661461
12500,15,0.01,17,0.920125682156441,0.909440510325804,3158.38454771042
13000,5,0.01,17,0.921614023482719,0.920760863436897,3010.61514258385
13000,6,0.01,17,0.920125682156441,0.911528569088814,2978.64075541496
13000,7,0.01,17,0.920704481561105,0.917464411870922,2944.1546151638
13000,8,0.01,17,0.918141227054738,0.913006267104076,2955.21250796318
13000,9,0.01,17,0.921365966595006,0.914066104892087,2918.68815374374
