"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.2",0.00682091828401112,100,2,0.254807692307692,19032.0527763367
"lbfgsb3.2",0.00861391640514608,100,2,0.245192307692308,14571.6843972206
"lbfgsb3.2",0.00274854880106327,100,2,0.254807692307692,11061.9019839764
"lbfgsb3.2",0.00912148792573411,100,2,0.283653846153846,13915.9993395805
"lbfgsb3.2",0.00762983191591399,100,2,0.235576923076923,34134.8610336781
"lbfgsb3.2",0.00626885127695099,100,2,0.235576923076923,16999.5298528671
"lbfgsb3.2",0.00752449802293222,100,2,0.264423076923077,12865.5442185402
"lbfgsb3.2",0.00883039749699553,100,2,0.25,14298.467474699
"lbfgsb3.2",0.0069619073914228,100,2,0.245192307692308,34055.2001197338
"lbfgsb3.2",0.00549630077914445,100,2,0.240384615384615,41326.4120135307
