"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.2",0.184003410689738,175,18,0.158653846153846,2639.79940867424
"mfo.2",0.357631680425109,252,10,0.173076923076923,3474.47168850899
"mfo.2",0.337328866566162,300,16,0.139423076923077,3458.21850085258
"mfo.2",0.317652378105722,271,4,0.192307692307692,3470.8037610054
"mfo.2",0.641048264021037,300,9,0.206730769230769,2959.30963182449
"mfo.2",1,186,15,0.168269230769231,3092.84080815315
"mfo.2",0.116620590677485,175,3,0.129807692307692,3122.32698464394
"mfo.2",0.712827997356666,273,15,0.192307692307692,2864.84521627426
"mfo.2",0.760278358957081,253,9,0.144230769230769,2851.20208382607
"mfo.2",0.403011075403304,284,17,0.120192307692308,3031.33719682693
