"Optimizer","Nu","Iter","Depth","Error","Time"
"Rcgmin.2",0,100,2,0.149038461538462,309.673407793045
"Rcgmin.2",0,100,2,0.144230769230769,308.759593963623
"Rcgmin.2",0,100,2,0.134615384615385,308.239535808563
"Rcgmin.2",0,100,2,0.149038461538462,308.001497030258
"Rcgmin.2",0,100,2,0.149038461538462,309.593177556992
"Rcgmin.2",0,100,2,0.129807692307692,308.044068098068
"Rcgmin.2",0,100,2,0.134615384615385,307.773614883423
"Rcgmin.2",0,100,2,0.168269230769231,307.649174690247
"Rcgmin.2",0,100,2,0.149038461538462,307.789191484451
"Rcgmin.2",0,100,2,0.120192307692308,307.825487375259
