"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.1",1,101,1,0.134615384615385,557.927971124649
"hjn.1",1,101,2,0.125,822.082564115524
"hjn.1",1,101,2,0.129807692307692,1089.04923224449
"hjn.1",1,101,3,0.129807692307692,833.902396917343
"hjn.1",0.8,99,2,0.125,1168.14255952835
"hjn.1",0.999,101,2,0.120192307692308,1084.29638123512
"hjn.1",0.6999,101,4,0.115384615384615,1366.88452792168
"hjn.1",0.999998,100,2,0.120192307692308,1062.58147597313
"hjn.1",1,100,5,0.125,972.780852079391
"hjn.1",0.99,97,2,0.125,1122.53208589554
