"Optimizer","Nu","Iter","Depth","Error","Time"
"bobyqa.1",0.399980386910619,100,2,0.1875,467.731057405472
"bobyqa.1",0.412739387558589,100,2,0.168269230769231,455.180093288422
"bobyqa.1",0.328571428571429,100,2,0.158653846153846,455.166882753372
"bobyqa.1",0.296616825841106,100,2,0.163461538461538,454.566610813141
"bobyqa.1",0.191717915975172,100,2,0.134615384615385,490.527624845505
"bobyqa.1",0.407704737065831,100,2,0.158653846153846,479.123452663422
"bobyqa.1",0.200594448120893,100,2,0.158653846153846,464.664640903473
"bobyqa.1",0.403648834153917,100,2,0.153846153846154,478.625048875809
"bobyqa.1",0.400000072820666,100,2,0.163461538461538,465.210698127747
"bobyqa.1",0.200875973127179,100,2,0.134615384615385,494.987051486969
