"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.1",0.640232086181641,100,4,0.144230769230769,5526.02299523354
"hjkb.1",0.343509674072266,101,2,0.110576923076923,5597.48706316948
"hjkb.1",0.592918395996094,100,3,0.120192307692308,5557.29349470139
"hjkb.1",0.798908233642578,101,4,0.125,5720.27531266212
"hjkb.1",0.994701385498047,101,3,0.149038461538462,5400.65225791931
"hjkb.1",0.990894317626953,99,2,0.125,6487.71542620659
"hjkb.1",0.833969116210938,94,4,0.149038461538462,6154.81201171875
"hjkb.1",0.912483215332031,99,1,0.149038461538462,5329.14475512505
"hjkb.1",0.526847839355469,102,2,0.177884615384615,5438.84819459915
"hjkb.1",0.786277770996094,103,2,0.125,5363.61574268341
