"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.1",0.844437640286023,279,3,0.153846153846154,13157.3138868809
"alo.1",0.285877841798957,273,10,0.115384615384615,13537.1079199314
"alo.1",0.5968944048509,139,5,0.125,8109.75412201881
"alo.1",0.720911317791361,283,12,0.139423076923077,12639.979837656
"alo.1",0.482223727374471,214,15,0.129807692307692,11194.5298936367
"alo.1",0.599682981921961,298,19,0.115384615384615,14814.4507169723
"alo.1",0.381562741130509,238,9,0.120192307692308,11653.6200728416
"alo.1",0.551966478698887,171,16,0.149038461538462,10004.873759985
"alo.1",0.502158759192202,283,5,0.129807692307692,13110.2812292576
"alo.1",0.319520910379901,182,7,0.125,9823.87060618401
