"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.2",1,100,2,0.129807692307692,2383.99442458153
"hjn.2",1,99,2,0.110576923076923,3456.05589818954
"hjn.2",0.998,100,2,0.105769230769231,3323.24004101753
"hjn.2",1,103,2,0.105769230769231,2806.52611064911
"hjn.2",0.7,101,3,0.0961538461538462,4127.72524380684
"hjn.2",1,100,2,0.129807692307692,1986.96128702164
"hjn.2",1,107,9,0.105769230769231,3063.08640742302
"hjn.2",0.81,99,2,0.105769230769231,4085.58819937706
"hjn.2",0.8,99,2,0.105769230769231,3332.91393136978
"hjn.2",1,102,3,0.110576923076923,3000.5166862011
