"Optimizer","Nu","Iter","Depth","Error","Time"
"goa.1",0.128473007861042,181,9,0.120192307692308,9580.90569114685
"goa.1",0.700615544822336,139,3,0.134615384615385,7367.6493461132
"goa.1",0.87075610172343,251,20,0.144230769230769,13349.9533133507
"goa.1",0.703807653393596,173,10,0.163461538461538,9197.25070142746
"goa.1",0.275183963055131,203,18,0.105769230769231,10547.0288758278
"goa.1",0.488365225028247,273,19,0.115384615384615,13895.6241641045
"goa.1",0.35086458974762,203,7,0.139423076923077,10597.1482696533
"goa.1",0.267478536798635,220,11,0.153846153846154,11340.3512237072
"goa.1",0.170693375808236,285,2,0.144230769230769,13336.9432711601
"goa.1",0.450825609026404,205,5,0.134615384615385,10415.8911292553
