"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.1",0.18242829060182,211,12,0.110576923076923,3088.03630256653
"ga.1",0.548951372504234,173,11,0.110576923076923,5547.40063714981
"ga.1",0.360734534642621,234,9,0.100961538461538,5792.02810835838
"ga.1",0.412521421909332,284,12,0.120192307692308,3635.08025240898
"ga.1",0.780892699956894,197,4,0.115384615384615,3762.26592850685
"ga.1",0.606493235066627,224,12,0.100961538461538,6562.72265577316
"ga.1",0.482349247827321,223,11,0.105769230769231,6259.973279953
"ga.1",0.415572843281552,286,4,0.105769230769231,3003.91836452484
"ga.1",0.425280839204788,272,16,0.110576923076923,3311.69131755829
"ga.1",0.827686086297035,221,6,0.115384615384615,4601.39977741241
