"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.1",0.716813548561186,188,17,0.158653846153846,10754.6306841373
"ffa.1",0.298360476084054,212,14,0.139423076923077,12466.9024908543
"ffa.1",0.990050681494176,266,8,0.129807692307692,15170.9513401985
"ffa.1",0.324748404836282,262,13,0.134615384615385,14548.5840098858
"ffa.1",0.151290319580585,296,5,0.125,16391.4953837395
"ffa.1",0.790221460349858,205,6,0.134615384615385,11778.5119612217
"ffa.1",0.278769590053707,166,7,0.134615384615385,9762.29066991806
"ffa.1",0.429317756462842,251,16,0.125,14077.2158606052
"ffa.1",0.961748781334609,281,19,0.153846153846154,15685.5726928711
"ffa.1",0.748811354860663,265,20,0.129807692307692,14731.8134050369
