"Optimizer","Nu","Iter","Depth","Error","Time"
"da.1",0.981670774938539,183,20,0.163461538461538,9564.80487537384
"da.1",0.504025434842333,216,13,0.144230769230769,11142.5124411583
"da.1",0.313081469281857,202,11,0.115384615384615,10240.6602716446
"da.1",0.7,190,13,0.125,10532.3440413475
"da.1",0.917466217928114,254,19,0.134615384615385,11323.3435208797
"da.1",0.189592605919023,271,7,0.120192307692308,10293.0510809422
"da.1",0.283845444209673,216,5,0.125,10917.4973745346
"da.1",0.084397258516401,248,4,0.110576923076923,9255.20232796669
"da.1",0.320047570875744,256,8,0.129807692307692,9970.69545507431
"da.1",0.50406849603358,260,8,0.105769230769231,9964.13941955566
