"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.2",306.575643102553,12,7,0.0342898505362139,4.50227241699636,12660.2016742229
"ga.2",2487.85118417582,14,6,0.0032489381658379,4.50649985834978,11542.2377882004
"ga.2",813.064431846142,13,7,0.0139186531305313,4.5130603544796,15739.9037699699
"ga.2",924.963832106257,7,8,0.0196864346485717,4.53207875552451,10774.5422482491
"ga.2",273.378730260454,12,7,0.0266577178611748,4.52648914043824,12572.4536707401
"ga.2",414.46474096179,11,8,0.0254343897104263,4.53522117906477,17211.716657877
"ga.2",3072.35061688025,9,8,0.00587876419240752,4.53842607552451,12864.5893723965
"ga.2",2487.85118417442,14,6,0.00324894487857819,4.52263849937495,11058.647493124
"ga.2",538.515834548028,11,8,0.019166553193057,4.53479095084799,13063.0819699764
"ga.2",574.117828728906,13,6,0.01958173853299,4.50654883694041,11853.4158728123
