"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.2",1441.28734573023,14,8,0.00343684890354052,4.54359518174146,15088.207716465
"hs.2",247.809821926057,14,9,0.0286178614092059,4.60987259078086,7565.30354785919
"hs.2",1269.90289023472,6,8,0.0154380166863557,4.57401453583569,7877.32790470123
"hs.2",521.84996389366,12,8,0.00953736806288362,4.56305548957773,4322.975720644
"hs.2",119.519476836536,12,10,0.0569430265007541,4.59396600693286,3627.52855443954
"hs.2",1258.98001850925,14,9,0.00656843466358259,4.52178682072502,9893.90556550026
"hs.2",196.175455780991,12,9,0.0378515442535281,4.59283326056187,3997.33013033867
"hs.2",2401.5558338516,11,6,0.00525378288514912,4.59975782125457,14663.481903553
"hs.2",303.010418872093,11,7,0.0203755020506214,4.57936900644938,6131.15407752991
"hs.2",394.51411446922,5,8,0.0643655516116414,4.69516229979491,5675.72090625763
