"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.1",1312.47233364083,14,6,0.00511859737609052,4.61852890109801,3118.01719236374
"goa.1",190.471416227717,10,6,0.052691649399065,4.57994486146898,906.703323602676
"goa.1",2197.9254281539,9,7,0.00435732502867086,4.54205357347863,3781.93390679359
"goa.1",463.848383734165,9,8,0.0252994214667125,4.59012425524763,1106.26359605789
"goa.1",720.606877789446,14,8,0.0107959103954671,4.57787913060868,1800.63223552704
"goa.1",167.274506577143,11,6,0.055857976786437,4.73283814610799,676.109257936478
"goa.1",1415.47440855919,5,10,0.00937162467912017,4.6554375490417,1759.32557225227
"goa.1",819.299409702367,4,9,0.0335913878147421,4.65167731090427,1023.39785337448
"goa.1",2539.56927615542,4,7,0.0179306330760386,4.79423877259458,2348.18720245361
"goa.1",514.03625651799,2,9,0.0538278498484671,4.73341121966567,477.205273866653
