"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjkb.1",2000.46968841553,5,5,0.0144326782226563,4.56821113011906,10005.4494693279
"hjkb.1",1999.70722198486,8,5,0.00590682983398438,4.48764435603751,14247.0827596188
"hjkb.1",2002.94662475586,6,6,0.0102250671386719,4.52827211411559,12136.6556444168
"hjkb.1",2001.85596847534,8,7,0.00664688110351563,4.50680459627484,13370.3300223351
"hjkb.1",1996.09749221802,7,6,0.00483871459960938,4.52266614884912,11725.2270452976
"hjkb.1",2000.11321258545,7,6,0.00822998046875,4.52458776968466,10425.9096171856
"hjkb.1",2001.95782470703,7,5,0.01,4.57883874556724,12038.034324646
"hjkb.1",2000.57177734375,8,5,0.00578857421875,4.51935484940171,13856.486802578
"hjkb.1",2000.47339630127,7,5,0.00999618530273438,4.5065793429932,10263.2402200699
"hjkb.1",1998.27141571045,6,6,0.0116326904296875,4.51055748116726,11293.5937438011
