"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.1",2000,8,5,0.00999998462266768,4.56998898128779,4265.91503596306
"Rcgmin.1",2000,8,5,0.00999999999999941,4.53819249770111,942.273145914078
"Rcgmin.1",2000,8,5,0.00999947085610722,4.49531845763877,45032.1789402962
"Rcgmin.1",2000,8,5,0.01,4.62221593778839,259.247158050537
"Rcgmin.1",2000,8,5,0.01,4.61263145845581,235.71120595932
"Rcgmin.1",2000,8,5,0.01,4.64989987875069,259.470509529114
"Rcgmin.1",2000,8,5,0.01,4.60019620293788,285.368381738663
"Rcgmin.1",2000,8,5,0.01,4.62879307704717,259.995847225189
"Rcgmin.1",2000,8,5,0.01,4.6269695669171,233.193095684052
"Rcgmin.1",2000,8,5,0.01,4.62761538663136,337.026647806168
