"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",1999.9998157388,8,5,0.0100237229535781,4.73818855433914,15225.2840874195
"lbfgsb3.1",2000,8,5,0.01,4.64764901389421,15907.7284779549
"lbfgsb3.1",2000,8,5,0.01,4.72521597809843,16769.0802669525
"lbfgsb3.1",1999.99742194392,8,5,0.010224118982462,4.71935083633754,18371.9737818241
"lbfgsb3.1",1999.9831718002,8,5,0.00996101123753056,4.61557051652429,13862.6424582005
"lbfgsb3.1",2000.00000119537,8,5,0.0100000426005586,4.72523611988268,17660.8827695847
"lbfgsb3.1",2000.03214318694,8,5,0.00990971076820354,4.68314653952519,21051.3322510719
"lbfgsb3.1",2000,8,5,0.01,4.7291013728344,35143.2636556625
"lbfgsb3.1",1999.99986358066,8,5,0.0100133843492609,4.65099472954608,17377.7695496082
"lbfgsb3.1",2000.00027325266,8,5,0.0100222163413257,4.7039577439521,18156.5666780472
