"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"gwo.1",2678.20394761358,4,8,0.00763977768571782,4.7026726455525,3012.56011080742
"gwo.1",1197.71695084636,6,7,0.0161023477874833,4.61139925999843,1622.8601603508
"gwo.1",511.661236496674,4,10,0.0391785064655592,4.58217581967673,1399.57999539375
"gwo.1",739.862515994571,10,9,0.00719327905306453,4.62121527138436,1603.28870654106
"gwo.1",338.453692462761,4,9,0.044889025871744,4.75749851079727,711.660168170929
"gwo.1",2915.49686379387,14,8,0.00262434388488511,4.54408242569484,5989.83342576027
"gwo.1",1050.40531201106,4,10,0.012263912938389,4.69507952114723,1489.33276367188
"gwo.1",948.073740354049,4,7,0.0193420746942267,4.62567484148918,1282.28694629669
"gwo.1",749.240631666523,2,7,0.0380274820793503,4.76275257905289,719.457719802856
"gwo.1",672.234508571792,12,7,0.00964769543558174,4.66173492101562,1544.71577811241
