"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.1000",1991,8,5,0.01,4.69507775182197,398.965478897095
"hjn.1000",2000,8,5,0.001,4.68859759453071,239.478760480881
"hjn.1000",2001,3,5,0.01,4.63947195871148,239.089299678802
"hjn.1000",2003,15,9,0.001,4.55305016645943,619.301776885986
"hjn.1000",1999.01,12,5,0.001,4.59219244386649,477.80137181282
"hjn.1000",2000.1,8,5,0.01,4.78475385479851,252.092762947082
"hjn.1000",1999,8,5,0.001,4.7837842007982,220.616452932358
"hjn.1000",2000,7,5,0.01,4.77697206530768,231.368588447571
"hjn.1000",2002.001,8,5,0.001,4.69023899623557,282.675703763962
"hjn.1000",1999.00001,8,5,0.001,4.74734107043045,280.284109592438
