"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.1",2001,7,7,0.01,4.51042727769739,2834.22649288177
"hjn.1",2000,8,6,0.01,4.54186046061476,2510.32961630821
"hjn.1",1999,9,6,0.009,4.56162078574056,3345.0590429306
"hjn.1",2000,8,6,0.01,4.53450586231216,2579.89402651787
"hjn.1",2002.1,8,6,0.01,4.52052051037503,2738.11638593674
"hjn.1",2000,8,5,0.01,4.5396012699585,2269.29778075218
"hjn.1",2001,8,5,0.01,4.5143842657164,2239.13559317589
"hjn.1",1997,6,5,0.009,4.52565305413087,1982.4792983532
"hjn.1",2000,8,5,0.01,4.55145498398392,1877.58679533005
"hjn.1",2000,8,5,0.01,4.58671172042055,1902.29596757889
