"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.500",2000.0001,6,5,0.002,4.74608845888714,239.017192363739
"hjn.500",2002,7,6,0.001,4.91041368981112,180.226191282272
"hjn.500",1997,9,7,0.001,4.80743983277187,233.536198854446
"hjn.500",1999.9,8,5,0.001,4.96917270389352,178.104490995407
"hjn.500",2002,11,5,0.001,4.7615489226478,211.40159034729
"hjn.500",1996,8,8,0.001,4.8312554048839,196.124375104904
"hjn.500",2005.99,13,9,0.001,4.73341369196663,330.271727561951
"hjn.500",2000.01,6,5,0.001,4.96790871749301,155.336013317108
"hjn.500",2002,7,5,0.002001,4.78888930212037,226.053773164749
"hjn.500",2001,7,5,0.001,4.92287184880649,137.476952314377
