"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.3",2001,7,5,0.01,4.56249177992773,1014.72798514366
"hjn.3",2003,5,6,0.01,4.57612274373193,917.111676216125
"hjn.3",1997,8,5,0.01,4.59798012032715,996.059178352356
"hjn.3",2000,9,5,0.01,4.62252266782192,982.081461191177
"hjn.3",1997.00002,6,9,0.01001,4.56366366337004,1586.55608201027
"hjn.3",2000,9,5,0.01,4.61903744778013,971.157165527344
"hjn.3",2000.01,9,5,0.01,4.60224926663941,1251.60569691658
"hjn.3",2001.799,8,5,0.009,4.59623636994869,1975.65356898308
"hjn.3",2001,10,6,0.01,4.5679205357859,1405.46637821198
"hjn.3",2001,7,6,0.01,4.55092414122539,892.467157363892
