"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.300",1999.001,10,7,0.001,4.93346935397926,206.729431390762
"hjn.300",2009.99,15,6,0.001,4.92064861168444,274.153069734573
"hjn.300",2002,8,5,0.001,4.90834558307302,156.447213172913
"hjn.300",2001,9,7,0.001002,4.93727221056977,241.787287712097
"hjn.300",2001,9,5,0.001,4.87087559440907,138.989121198654
"hjn.300",1996.9999,8,5,0.001,4.96548227719776,131.884067773819
"hjn.300",2001,9,5,0.001,4.94781449670113,150.616895914078
"hjn.300",1999.0002,8,5,0.0014,4.81099476547767,160.534637451172
"hjn.300",2000,15,7,0.001,4.84231007716158,184.289564371109
"hjn.300",2000.9999,9,5,0.001,4.96454249605181,138.163793325424
