"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"sca.2",3843.21524055013,15,10,0.00170762544923841,4.51074270278307,12069.4466867447
"sca.2",148.619126580554,13,10,0.0484005359637753,4.58177733063889,9577.58620357513
"sca.2",5000,13,10,0.00226189370825838,4.53854684508092,13937.5610320568
"sca.2",5000,12,10,0.001,4.55326137185532,17520.0901651382
"sca.2",270.156828838003,11,9,0.0290185179200611,4.52610528299689,3394.67387866974
"sca.2",382.486997984601,13,10,0.0140335783090701,4.5647674037073,5256.92551350594
"sca.2",348.31212713435,15,10,0.022172563324499,4.55015396275242,5170.6533343792
"sca.2",3401.26554027787,12,9,0.00169748513881357,4.5577946938308,20159.3550071716
"sca.2",375.245567180501,15,5,0.0125353895567714,4.62303906185956,11396.4116289616
"sca.2",4659.03009876246,15,10,0.00156186874833523,4.5232815372854,27203.4722020626
