"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"mfo.2",502.140414991958,15,10,0.015038966510306,4.57357772572123,12498.4958610535
"mfo.2",4677.10771051104,15,10,0.001,4.52017118692352,25018.874620676
"mfo.2",5000,15,10,0.001,4.51659151619286,24691.5057365894
"mfo.2",245.277737620737,15,5,0.0357384353862097,4.58242647256155,4593.78450036049
"mfo.2",1137.66113873419,12,6,0.0107550113741715,4.55513155843605,15608.5303766727
"mfo.2",5000,15,10,0.00149631625806217,4.50201435427138,30676.1348865032
"mfo.2",445.360539700832,8,9,0.0219503457410333,4.57048260631507,7298.27493453026
"mfo.2",5000,15,10,0.00189120769028527,4.51053664946436,23354.2144682407
"mfo.2",485.46101413376,8,5,0.0134335834443887,4.56719358038184,7379.96805238724
"mfo.2",4237.84290026997,9,7,0.00298059689277069,4.546816881012,18530.1937308311
