"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.1500",2001.0001,4,5,0.01,4.47092058674071,305.254355669022
"hjn.1500",2000.8,8,6,0.001,4.62889851813993,467.194994449615
"hjn.1500",2001.000001,8,5,0.01,4.57105082339272,423.0584897995
"hjn.1500",2001.9,6,6,0.01,4.57286376411905,415.216412067413
"hjn.1500",1999,8,6,0.00999,4.46253279503403,554.317983627319
"hjn.1500",1999,9,5,0.009,4.54996453684961,462.358700752258
"hjn.1500",2001,9,5,0.01,4.56576363256116,462.030413150787
"hjn.1500",2003,11,5,0.001,4.66841708643229,480.62585067749
"hjn.1500",2003,7,5,0.01,4.45339668344049,436.471418857574
"hjn.1500",1999,8,5,0.01,4.46105620720718,345.539484977722
