"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.1,1100,16,0.85,0.823498427719599,219.340397357941
0.1,1200,16,0.847619047619048,0.81117121579815,238.036703824997
0.1,1300,16,0.833333333333333,0.827159913607516,257.220983982086
0.1,1400,16,0.846428571428571,0.835735894807008,277.889178752899
0.3,100,16,0.829761904761905,0.821348951785822,19.666198015213
0.3,200,16,0.829761904761905,0.802852592041006,38.841233253479
0.3,300,16,0.823809523809524,0.792942425180437,58.9158270359039
0.3,400,16,0.844047619047619,0.835634666071536,79.0250012874603
0.3,500,16,0.842857142857143,0.830732787204161,99.2540435791016
0.3,600,16,0.851190476190476,0.832091319722774,119.294620037079
0.3,700,16,0.83452380952381,0.828350389797992,138.552343606949
0.3,800,16,0.857142857142857,0.846450180521294,158.163558483124
0.3,900,16,0.846428571428571,0.839428571428571,179.911166906357
0.3,1000,16,0.84047619047619,0.817495522272,198.412174701691
0.3,1100,16,0.841666666666667,0.821325138263477,219.297706365585
0.3,1200,16,0.823809523809524,0.80747619047619,238.555698156357
0.3,1300,16,0.827380952380952,0.817210188179358,258.467505455017
0.3,1400,16,0.826190476190476,0.813843636738842,277.664699316025
0.5,100,16,0.817857142857143,0.793608431551179,19.4961397647858
0.5,200,16,0.839285714285714,0.804755534249501,39.4222285747528
0.5,300,16,0.845238095238095,0.814904761904762,59.0295464992523
0.5,400,16,0.838095238095238,0.803251140874746,79.0198709964752
0.5,500,16,0.857142857142857,0.83693559772122,99.1290428638458
0.5,600,16,0.84047619047619,0.806104044129993,118.719248056412
0.5,700,16,0.838095238095238,0.821761904761905,138.483930587769
0.5,800,16,0.846428571428571,0.810507361352443,158.756471633911
0.5,900,16,0.827380952380952,0.810555046428787,178.650344848633
0.5,1000,16,0.84047619047619,0.828809523809524,199.148633003235
0.5,1100,16,0.826190476190476,0.813199026010539,218.652399778366
0.5,1200,16,0.845238095238095,0.8229795138717,238.797333240509
0.5,1300,16,0.839285714285714,0.814046855357466,258.457947015762
0.5,1400,16,0.839285714285714,0.814046855357466,279.757376670837
0.7,100,16,0.851190476190476,0.830848947787286,19.7024581432343
0.7,200,16,0.835714285714286,0.802633576330517,39.125727891922
0.7,300,16,0.838095238095238,0.81118592537434,58.6218552589417
0.7,400,16,0.842857142857143,0.835857142857143,78.6139152050018
0.7,500,16,0.85,0.81476743930207,98.7393462657928
0.7,600,16,0.845238095238095,0.807686649046089,118.437213182449
0.7,700,16,0.839285714285714,0.828593037664151,138.278161287308
0.7,800,16,0.838095238095238,0.826428571428572,158.221635818481
0.7,900,16,0.832142857142857,0.824059953374202,177.329074144363
0.7,1000,16,0.845238095238095,0.832891255786461,197.729058742523
0.7,1100,16,0.832142857142857,0.802999533150331,218.37110209465
0.7,1200,16,0.838095238095238,0.817356117788168,237.988085269928
0.7,1300,16,0.838095238095238,0.819428571428572,257.826437473297
