"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"optim.1",2000,8,5,0.01,767.833778567924,5.16773796081543
"optim.1",2000,8,5,0.01,651.784941085238,6.54906272888184
"optim.1",1999.99496585932,8,5,0.00999997676550457,713.997981320602,47.0644502639771
"optim.1",1999.38975772072,8,5,0.00999718349717257,616.522461961065,41.8359932899475
"optim.1",1998.7637701517,8,5,0.0100648405327968,701.193158834935,61.9844779968262
"optim.1",2000,8,5,0.01,629.164372157041,4.38572359085083
"optim.1",2000,8,5,0.01,754.274281050426,4.34280133247375
"optim.1",1999.99238322514,8,5,0.0100476324299272,894.104296875955,47.4830300807953
"optim.1",2000,8,5,0.01,916.109683323907,4.28746366500854
"optim.1",2000.03937975036,8,5,0.0100011813925107,840.827706361445,32.6706495285034
