"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.2",2001.01,13,5,0.1,447.541162541795,128.392535448074
"hjn.2",1997,11,6,0.01,419.619074527426,118.062745571136
"hjn.2",2003,10,7,0.01,498.776716039473,94.7610769271851
"hjn.2",2001,9,7,0.01,464.218337341185,102.832146644592
"hjn.2",2001,8,6,0.01,458.889214561433,86.4960117340088
"hjn.2",2003,11,5,0.01,467.440647560117,110.569715261459
"hjn.2",2001,7,5,0.009999,454.333353403168,129.493060350418
"hjn.2",1999,8,5,0.02,447.565363328788,117.988560676575
"hjn.2",2007,10,6,0.01,459.011906123552,108.634746789932
"hjn.2",2001.9,11,5,0.01,450.532782379302,113.332386255264
