"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.2",2000,8,5,0.01,479.33055627652,11.826931476593
"Rcgmin.2",2000,8,5,0.01,499.508249485391,11.5994045734406
"Rcgmin.2",2000,8,5,0.01,468.318889506113,11.8561079502106
"Rcgmin.2",2000,8,5,0.01,514.614419970839,13.5182991027832
"Rcgmin.2",2000,8,5,0.01,443.152422742845,12.2074477672577
"Rcgmin.2",2000,8,5,0.0100000000000053,461.695309022665,72.797422170639
"Rcgmin.2",2000,8,5,0.01,475.307294778772,13.5359570980072
"Rcgmin.2",2000,8,5,0.0100000000122082,391.948634367918,1744.08440494537
"Rcgmin.2",2000,8,5,0.01,526.982408590933,10.3881907463074
"Rcgmin.2",2000,8,5,0.01,494.568383538366,11.504335641861
