"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjkb.2",1999.33876037598,7,5,0.0920501708984375,421.259747420882,830.013740777969
"hjkb.2",1998.91807937622,9,6,0.040487060546875,461.197673496594,635.194983243942
"hjkb.2",2001.07112121582,7,5,0.0222909545898438,442.28392228347,713.507568359375
"hjkb.2",1997.9980430603,8,6,0.0407388305664062,477.62306728383,594.632628917694
"hjkb.2",1997.81767654419,6,5,0.0988327026367188,477.442446622244,756.179412841797
"hjkb.2",1999.74599456787,6,5,0.0110871887207031,458.411264349103,729.135602474213
"hjkb.2",2004.44128036499,12,5,0.0271051025390625,411.153019528072,682.930953264236
"hjkb.2",1999.88371658325,8,5,0.0990730285644531,394.940951190564,695.085405349731
"hjkb.2",2001.82666397095,7,6,0.0580117797851563,448.143446615419,626.089562416077
"hjkb.2",2000.80471801758,10,6,0.0484101867675781,466.447167541599,651.534642696381
