"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"gwo.2",3031.15763118685,6,6,0.0142257591115672,527.222891773199,190.194359540939
"gwo.2",4304.29702784177,10,6,0.0370725745734882,610.614915113698,230.660799264908
"gwo.2",2464.45311838505,7,5,0.0770493428188894,523.048224596571,166.464296340942
"gwo.2",4730.33261493089,1,7,0.1,555.26604296933,113.227321147919
"gwo.2",4625.94189766196,14,6,0.0272016620182595,663.835764016463,210.67524766922
"gwo.2",4438.39494670288,8,6,0.0794248792804357,679.40791631073,220.905471801758
"gwo.2",1819.69620076824,14,6,0.0293647320520265,570.800883683001,111.791411876678
"gwo.2",2250.77847327875,12,7,0.0428458273333042,636.415678362224,101.727872133255
"gwo.2",3425.26504764364,4,6,0.0229805698163555,458.871368875654,181.493155479431
"gwo.2",577.692811050931,5,5,0.063199893808941,676.173910489468,45.5953195095062
