"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.2",2000,8,5,0.01,511.019545643771,183.722536087036
"lbfgsb3.2",2000,8,5,0.01,624.323830058947,91.1357755661011
"lbfgsb3.2",2002.05798612384,8,5,0.00999306588952857,520.52605915139,1128.18216729164
"lbfgsb3.2",1998.57274106813,8,5,0.0100036866262364,529.318557535821,908.05966258049
"lbfgsb3.2",2000,8,5,0.01,555.685689350544,127.194077014923
"lbfgsb3.2",2000.01089617282,8,5,0.00999989711832221,571.426369837579,932.079069852829
"lbfgsb3.2",2000,8,5,0.01,516.309115559953,126.428177118301
"lbfgsb3.2",2000,8,5,0.01,562.474797723431,126.429603338242
"lbfgsb3.2",2000,8,5,0.01,574.583958786875,126.780384302139
"lbfgsb3.2",2000,8,5,0.01,557.589396056234,126.863193035126
