"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.2",1236.28671526676,2,7,0.0867066712202504,572.918355970157,87.1253197193146
"hs.2",1771.26702419666,11,5,0.0350250537975226,501.09651034589,122.517314434052
"hs.2",4132.68921418348,12,6,0.0116136028135661,565.066438481204,213.078115940094
"hs.2",4654.47116019204,7,6,0.0526095577401575,551.829734442585,181.639013051987
"hs.2",2497.47445492833,11,6,0.0293233983488753,583.427703000471,143.298528432846
"hs.2",450.610657944344,9,6,0.0424671808772255,531.113443887343,101.271407604218
"hs.2",2619.40444618231,10,6,0.0863178591290489,563.631326695238,123.757441997528
"hs.2",3337.02928465791,13,6,0.0862350557856262,622.331337302381,115.360466957092
"hs.2",3743.23260698002,12,7,0.0167926290184259,587.268678444402,168.828946113586
"hs.2",4261.98437933797,3,5,0.050796943529509,550.774346511601,146.237411499023
