"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",2000,8,5,0.01,788.65986989681,17.3526203632355
"lbfgsb3.1",2000.44077505996,8,5,0.0102908959712912,602.017054391046,234.708633422852
"lbfgsb3.1",1999.99998523091,8,5,0.0100000006816505,780.586180748602,180.982336997986
"lbfgsb3.1",2000,8,5,0.01,781.834482542023,160.322652578354
"lbfgsb3.1",2000.91675665219,8,5,0.01004820534106,756.379120529217,243.623228311539
"lbfgsb3.1",1999.99357599046,8,5,0.0100002935960729,683.021223724226,151.850942850113
"lbfgsb3.1",2000,8,5,0.01,713.167021863422,23.297544002533
"lbfgsb3.1",1999.93666988889,8,5,0.00999915695079974,715.710062439773,81.1604113578796
"lbfgsb3.1",1999.97891120125,8,5,0.00999990266708268,702.835235656987,174.877406835556
"lbfgsb3.1",2000,8,5,0.01,933.411461180423,15.5356974601746
