"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ffa.1",2244.92216316015,12,7,0.0410807749256492,832.23488706247,19.0861482620239
"ffa.1",705.338429570803,14,7,0.0688509732019156,718.742514280635,10.97527551651
"ffa.1",1963.02889714963,12,6,0.001,1010.06007660271,19.5713653564453
"ffa.1",4232.92719499394,13,5,0.1,932.164861165127,47.4960091114044
"ffa.1",2444.25057986551,8,7,0.001,957.307633947296,21.3466620445251
"ffa.1",3593.17334062434,15,5,0.001,790.187956806146,40.2620077133179
"ffa.1",407.9136546202,12,7,0.001,1341.6184258779,7.16522121429443
"ffa.1",417.628206598014,11,6,0.0681089910212904,695.653228757712,7.73314023017883
"ffa.1",1531.95208816412,13,5,0.1,602.864416221715,16.8214406967163
"ffa.1",3279.79021607246,6,7,0.0823812529444695,1204.36264235913,28.9257781505585
