"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"pso.2",2217.82096152147,13,7,0.1,480.361185554812,568.747492074966
"pso.2",2156.53852032451,10,5,0.1,472.515907249381,578.248979330063
"pso.2",4652.71208897233,8,6,0.1,552.929979015765,669.882556676865
"pso.2",2879.77468456607,10,6,0.1,590.403050087821,463.928115844727
"pso.2",3709.5879813293,6,8,0.0538613203198253,551.966920931456,413.869102478027
"pso.2",2572.17929946864,11,6,0.1,523.923106858404,347.986469984055
"pso.2",1010.20776976366,10,5,0.1,525.075816673163,365.133397340775
"pso.2",4363.64052389376,11,7,0.1,537.78292409061,580.05189871788
"pso.2",3195.64407299003,12,6,0.0444528123277705,583.271966545315,516.887313604355
"pso.2",3586.62059618229,3,5,0.1,593.59642759542,636.702744483948
