"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.2",4112.43473387111,12,7,0.0752425193236545,581.180679555206,191.919719219208
"goa.2",3709.33535483334,14,7,0.0790725402271207,565.642741130429,167.471628189087
"goa.2",2035.89101341937,13,8,0.0503165867743725,530.784499556568,90.9313774108887
"goa.2",4139.57714096734,14,7,0.0982830946640409,627.984110499774,202.27751159668
"goa.2",3240.48103881069,11,8,0.0972836473737843,615.916970960613,129.657377243042
"goa.2",3702.08103723186,13,7,0.0458234380831555,661.714870348383,164.164402723312
"goa.2",3727.13227015302,14,7,0.00609234769389388,542.466972955615,169.258061170578
"goa.2",512.626573012676,7,5,0.00792531045945361,653.61798150465,46.4630596637726
"goa.2",3038.04048558141,3,7,0.0371107611425991,701.332159473498,138.458609104156
"goa.2",419.845161887491,2,6,0.0948920152476818,518.4610700853,33.699266910553
