"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.1",1729.74943699806,12,6,0.0989862689815939,972.93345839997,19.6864426136017
"goa.1",1792.61990502664,11,6,0.0701003472524995,757.761487475497,18.7955856323242
"goa.1",1631.36418160575,7,6,0.0669944161942247,645.644896997999,17.0542166233063
"goa.1",1743.67658661713,5,6,0.0577990879059121,716.243770108858,18.1353476047516
"goa.1",4546.41866627184,8,6,0.0526813782318819,914.018981933073,40.2228181362152
"goa.1",3084.48243090932,8,5,0.0748013168391019,678.053766751906,36.3348739147186
"goa.1",1532.37603985166,7,5,0.0606838730169313,778.673503927831,21.0659239292145
"goa.1",484.580619459375,4,6,0.0890692946363474,856.72048158029,9.07789778709412
"goa.1",493.783546809267,8,5,0.0823352762023393,649.576064248024,9.03271913528442
"goa.1",4090.41091889928,3,5,0.0266978597378836,475.787870019885,48.5295643806458
