"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.1",3006.39650973678,7,6,0.0385686159133911,519.655824336053,23.2093319892883
"ga.1",2493.15072242269,7,6,0.0764504598023578,461.441002994972,34.9916684627533
"ga.1",3514.89239099491,12,6,0.035568960754347,450.903795024439,28.5846915245056
"ga.1",1629.45676229967,6,6,0.0106511876438137,458.799749222515,38.8114552497864
"ga.1",1661.33446450285,7,6,0.0423635455681015,467.639209469297,22.4191718101501
"ga.1",4690.03537847893,4,5,0.0625935483481735,519.012408486317,16.4983696937561
"ga.1",2185.06672834823,7,6,0.0371570074921969,445.686698785132,36.3632063865662
"ga.1",4690.03537847893,4,5,0.0625935483481735,378.046494637695,17.6265499591827
"ga.1",1824.36477951441,8,6,0.0369658652901263,465.739009524326,30.9630086421967
"ga.1",2793.43273493397,5,6,0.0463020433711541,420.56709774775,26.5289912223816
