"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
15500,15,0.001,19,0.865384615384615,0.820313377472976,198.002717971802
16000,5,0.001,19,0.841346153846154,0.787477457788271,573.654093980789
16000,6,0.001,19,0.836538461538462,0.804937908826592,484.643542528152
16000,7,0.001,19,0.884615384615385,0.847027175930056,418.630481958389
16000,8,0.001,19,0.875,0.82261503821667,373.703400373459
16000,9,0.001,19,0.846153846153846,0.795224089306739,336.910658597946
16000,10,0.001,19,0.889423076923077,0.850005057382111,303.166764497757
16000,11,0.001,19,0.875,0.837929399664113,277.308983802795
16000,12,0.001,19,0.846153846153846,0.789043816438709,254.829402208328
16000,13,0.001,19,0.865384615384615,0.800787201767949,234.746758937836
16000,14,0.001,19,0.870192307692308,0.833774448828498,218.944815635681
16000,15,0.001,19,0.855769230769231,0.819370357437484,204.781385183334
16500,5,0.001,19,0.841346153846154,0.793215323369548,598.09708404541
16500,6,0.001,19,0.831730769230769,0.768979321772529,503.864490032196
16500,7,0.001,19,0.894230769230769,0.847325584675392,435.500184774399
16500,8,0.001,19,0.875,0.811618598141642,383.05793762207
16500,9,0.001,19,0.879807692307692,0.846213783701114,342.731357336044
16500,10,0.001,19,0.860576923076923,0.808255626879224,309.238250494003
16500,11,0.001,19,0.860576923076923,0.824730891208272,285.355984687805
16500,12,0.001,19,0.870192307692308,0.809350545291303,263.177863836288
16500,13,0.001,19,0.875,0.827148456445479,244.012394428253
16500,14,0.001,19,0.865384615384615,0.829523850135873,226.456491470337
16500,15,0.001,19,0.855769230769231,0.789190884289607,212.370048999786
17000,5,0.001,19,0.846153846153846,0.787379526100997,624.585590362549
17000,6,0.001,19,0.860576923076923,0.8320882873384,514.490162611008
17000,7,0.001,19,0.860576923076923,0.810635382249767,444.207122325897
17000,8,0.001,19,0.870192307692308,0.820132532241227,393.222229003906
17000,9,0.001,19,0.846153846153846,0.793787379662258,353.659687519073
17000,10,0.001,19,0.855769230769231,0.820195243986829,320.984582185745
17000,11,0.001,19,0.875,0.825185534053185,265.036141395569
17000,12,0.001,19,0.855769230769231,0.802222627372515,244.450456142426
17000,13,0.001,19,0.850961538461538,0.800848842077075,246.934761047363
17000,14,0.001,19,0.875,0.838874426380219,230.347043275833
17000,15,0.001,19,0.850961538461538,0.80769173127571,213.90447807312
17500,5,0.001,19,0.846153846153846,0.812804325443072,632.84131860733
17500,6,0.001,19,0.855769230769231,0.788741779550683,508.314117193222
17500,7,0.001,19,0.855769230769231,0.788544832762315,437.854491472244
17500,8,0.001,19,0.870192307692308,0.836337504553279,405.443795204163
17500,9,0.001,19,0.841346153846154,0.800925618492577,365.82137966156
17500,10,0.001,19,0.879807692307692,0.844276142584119,330.229544878006
17500,11,0.001,19,0.884615384615385,0.845802204223418,301.959436655045
17500,12,0.001,19,0.870192307692308,0.83132560433675,278.554399013519
17500,13,0.001,19,0.870192307692308,0.831073013315327,257.241982698441
17500,14,0.001,19,0.870192307692308,0.841629122913335,238.774686336517
17500,15,0.001,19,0.875,0.827985922780617,224.255801677704
18000,5,0.001,19,0.841346153846154,0.816418040293962,655.225172758102
18000,6,0.001,19,0.850961538461538,0.804786800291373,549.57480764389
18000,7,0.001,19,0.841346153846154,0.799739682539683,472.380187034607
18000,8,0.001,19,0.870192307692308,0.802286056871778,417.988239765167
18000,9,0.001,19,0.870192307692308,0.823295693897497,376.052620887756
18000,10,0.001,19,0.870192307692308,0.836337504553279,339.285070896149
18000,11,0.001,19,0.870192307692308,0.821090718915492,309.14383649826
18000,12,0.001,19,0.850961538461538,0.7993288912385,283.499108791351
18000,13,0.001,19,0.884615384615385,0.84452908764982,262.449589729309
18000,14,0.001,19,0.875,0.840319482823854,243.495066642761
18000,15,0.001,19,0.855769230769231,0.788352295289261,228.624999523163
18500,5,0.001,19,0.860576923076923,0.803119176768514,674.269866466522
18500,6,0.001,19,0.860576923076923,0.808190834910394,566.089188575745
18500,7,0.001,19,0.860576923076923,0.815870826854948,439.021240711212
18500,8,0.001,19,0.870192307692308,0.815884636828202,386.017739295959
18500,9,0.001,19,0.865384615384615,0.795623096603812,345.841549634933
18500,10,0.001,19,0.850961538461538,0.812746467118894,327.198165178299
18500,11,0.001,19,0.875,0.820920634920635,316.597497701645
18500,12,0.001,19,0.865384615384615,0.823040060257314,290.434495687485
18500,13,0.001,19,0.879807692307692,0.823173265456776,268.430599927902
18500,14,0.001,19,0.875,0.837632654382221,248.170066833496
18500,15,0.001,19,0.865384615384615,0.820313377472976,210.623387813568
19000,5,0.001,19,0.836538461538462,0.781008247498345,620.599289655685
19000,6,0.001,19,0.846153846153846,0.791635235999186,522.477880239487
19000,7,0.001,19,0.855769230769231,0.819370357437484,448.34855389595
19000,8,0.001,19,0.870192307692308,0.830260502590986,396.143697023392
19000,9,0.001,19,0.865384615384615,0.81775713095093,353.507147073746
19000,10,0.001,19,0.870192307692308,0.810578591687026,310.016716957092
19000,11,0.001,19,0.855769230769231,0.804489837418961,278.629764080048
19000,12,0.001,19,0.879807692307692,0.823525858224535,256.671086072922
19000,13,0.001,19,0.879807692307692,0.837660303773607,238.655206203461
19000,14,0.001,19,0.865384615384615,0.822497827943869,222.084070205688
19000,15,0.001,19,0.875,0.827701785607627,208.123712062836
19500,5,0.001,19,0.846153846153846,0.806161973404037,609.716232538223
19500,6,0.001,19,0.870192307692308,0.821964466724418,510.074002504349
19500,7,0.001,19,0.850961538461538,0.811014658883341,442.027421236038
19500,8,0.001,19,0.879807692307692,0.826693515184292,390.550173044205
19500,9,0.001,19,0.889423076923077,0.839985562578219,348.1558406353
19500,10,0.001,19,0.841346153846154,0.783926854868042,312.997622489929
19500,11,0.001,19,0.884615384615385,0.820058276575795,286.517633199692
19500,12,0.001,19,0.889423076923077,0.834178049747417,264.330227136612
19500,13,0.001,19,0.879807692307692,0.854876934998657,244.196395635605
19500,14,0.001,19,0.870192307692308,0.831073013315327,225.784938097
19500,15,0.001,19,0.846153846153846,0.770301801143049,212.675666570663
20000,5,0.001,19,0.831730769230769,0.797203667888493,624.113170146942
20000,6,0.001,19,0.860576923076923,0.825807839904985,523.473806142807
20000,7,0.001,19,0.884615384615385,0.843040060257314,450.878455162048
20000,8,0.001,19,0.870192307692308,0.848296928983088,397.911259651184
20000,9,0.001,19,0.884615384615385,0.840402987909752,357.60105919838
20000,10,0.001,19,0.884615384615385,0.842726199774036,322.077374458313
20000,11,0.001,19,0.875,0.829216693969187,295.542723417282
20000,12,0.001,19,0.875,0.821890404352369,270.343241214752
20000,13,0.001,19,0.875,0.836810174535728,250.046815395355
20000,14,0.001,19,0.855769230769231,0.809560039098191,232.664422750473
20000,15,0.001,19,0.875,0.838494186177136,218.049152374268
