data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BostonHousing,en,hjn,TRUE,10,mse,8.00751829147339,20.1770391863676,24.1284290475192,3.34688181400169
BostonHousing,en,hjn,TRUE,10,mse,0.454585790634155,19.580025966463,23.927398081625,3.344459618016
BostonHousing,en,hjn,TRUE,10,mse,0.727179527282715,19.7967161081762,23.3705724148212,3.33737436258314
BostonHousing,en,hjn,TRUE,10,mse,0.839953184127808,20.9826039244122,24.1757409377144,3.38502285878927
BostonHousing,en,hjn,TRUE,10,mse,0.597464084625244,21.1435159160994,24.3216130549204,3.35918719961607
BostonHousing,en,hjn,TRUE,10,mse,0.743948936462402,18.8115016529825,23.3846157188726,3.31020301070449
BostonHousing,en,hjn,TRUE,10,mse,0.755482912063599,21.4019304413962,23.4473277307791,3.35148353544531
BostonHousing,en,hjn,TRUE,10,mse,0.543364763259888,20.4338468284973,23.8214591667412,3.33990648961662
BostonHousing,en,hjn,TRUE,10,mse,0.56266188621521,21.0356454957014,23.4553260724778,3.35738405587711
BostonHousing,en,hjn,TRUE,10,mse,0.737996578216553,19.9241978511404,23.8607623008888,3.32892937907516
