"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.1",503.0001,7,9,0.09,0.110576923076923,210.302090167999
"hjn.1",501,7,6,0.09,0.125,245.445891618729
"hjn.1",500,5,8,0.1,0.120192307692308,140.957838773727
"hjn.1",502,5,7,0.08,0.120192307692308,215.795864343643
"hjn.1",502,10,10,0.09,0.115384615384615,177.491182327271
"hjn.1",497,3,8,0.09,0.110576923076923,127.951371431351
"hjn.1",503.0001,7,10,0.09,0.0913461538461538,187.041757106781
"hjn.1",502,8,6,0.09,0.129807692307692,264.207179784775
"hjn.1",501,6,9,0.09,0.120192307692308,220.935136079788
"hjn.1",501,9,11,0.0900001,0.115384615384615,245.414609193802
