"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"gwo.2",1429.46664272598,4,10,0.0768659040004682,0.120192307692308,2297.73115897179
"gwo.2",1251.76156003928,3,6,0.0656270774496733,0.115384615384615,1449.87725901604
"gwo.2",989.793410111357,6,11,0.0410390799818121,0.153846153846154,1488.45767378807
"gwo.2",2048.78696113147,4,10,0.0595496122538272,0.105769230769231,2785.25120663643
"gwo.2",2223.91047096967,10,12,0.0158096475045537,0.144230769230769,4471.77613258362
"gwo.2",1172.99098097731,9,11,0.0351040788808883,0.129807692307692,3217.6937110424
"gwo.2",1105.6435413784,3,9,0.0727461541931592,0.139423076923077,1721.22843289375
"gwo.2",2576.64490321607,4,8,0.0267966671370964,0.139423076923077,3332.95145463943
"gwo.2",3000,8,12,0.0466510966678757,0.149038461538462,4792.54849600792
"gwo.2",2168.30330366287,8,12,0.037111515226192,0.125,4643.18971371651
