"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"optim.1",500.578636805626,5,8,0.0903602070215265,0.168269230769231,256.382304668427
"optim.1",500,5,8,0.09,0.168269230769231,749.692322969437
"optim.1",499.480861957727,5,8,0.0872542047318413,0.1875,282.957261562347
"optim.1",500.289365784379,5,8,0.0721199189163568,0.144230769230769,376.022103309631
"optim.1",499.793541344444,5,8,0.0895753374853719,0.201923076923077,498.870080709457
"optim.1",499.918989714572,5,8,0.0906871358738601,0.153846153846154,266.424221515656
"optim.1",500.011927883043,5,8,0.0664453996103447,0.177884615384615,283.047680854797
"optim.1",499.986797909429,5,8,0.0898370685995723,0.168269230769231,266.21431016922
"optim.1",499.000463183668,5,8,0.0919087406016454,0.153846153846154,251.827857255936
"optim.1",498.168207012912,4,9,0.1,0.149038461538462,545.980042457581
