"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.2",1594.56242881715,6,8,0.0339111536741257,0.0961538461538461,6008.33830928802
"ga.2",2206.99780674279,5,7,0.0200101286172867,0.105769230769231,3596.34691095352
"ga.2",2892.58635297418,15,11,0.0254431664943695,0.105769230769231,2964.33234429359
"ga.2",1852.50028497188,6,10,0.0187577453318085,0.0913461538461539,5544.58398723602
"ga.2",1203.55229429901,11,11,0.0468685775995255,0.0961538461538461,4759.53526878357
"ga.2",2206.99780674279,5,7,0.0200101286172867,0.0961538461538461,3282.97111797333
"ga.2",2892.58635297418,15,11,0.0254431664943695,0.105769230769231,3100.57326292992
"ga.2",2418.86083096266,8,10,0.0196279883384705,0.100961538461538,5110.71060776711
"ga.2",1024.68642535806,5,9,0.0475410372018814,0.0961538461538461,3160.77914428711
"ga.2",1464.59313800931,5,7,0.0208981186151505,0.105769230769231,2553.63604640961
