"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"lbfgsb3.2",499.99994467809,5,8,0.0864647734694349,0.134615384615385,4069.0415019989
"lbfgsb3.2",500.001715520535,5,8,0.0900167213486118,0.139423076923077,6661.86149454117
"lbfgsb3.2",499.836332829817,5,8,0.0909581980902566,0.139423076923077,5318.38271808624
"lbfgsb3.2",499.999609014231,5,8,0.09000239057373,0.129807692307692,4736.88282561302
"lbfgsb3.2",500.000000472925,5,8,0.0896523974110145,0.139423076923077,3053.8517138958
"lbfgsb3.2",500.002517028895,5,8,0.0897267152897891,0.129807692307692,2516.09134840965
"lbfgsb3.2",500.000696564659,5,8,0.0900016400502979,0.134615384615385,4310.46420264244
"lbfgsb3.2",499.999539388441,5,8,0.0899865783083989,0.139423076923077,5121.92736506462
"lbfgsb3.2",500,5,8,0.0900003519635829,0.158653846153846,3805.44199824333
"lbfgsb3.2",500,5,8,0.0900334501554063,0.134615384615385,2246.14651846886
