"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"da.1",1063.38563676214,3,5,0.0634108665842026,0.144230769230769,510.063892841339
"da.1",2216.84434324994,7,11,0.0537813585755548,0.158653846153846,771.059600830078
"da.1",2010.02824743477,13,12,0.0604,0.144230769230769,759.391397953033
"da.1",542.8583846848,11,9,0.0812232453423226,0.149038461538462,560.934844255447
"da.1",1969.03254568126,3,7,0.0664971364513495,0.1875,555.166013479233
"da.1",2577.85299249463,3,8,0.0438475588850211,0.163461538461538,643.606135368347
"da.1",525.175848245248,8,12,0.0617067032318352,0.168269230769231,458.426245689392
"da.1",1409.41751612498,2,5,0.0101524104696698,0.158653846153846,504.234744787216
"da.1",1350.07302944027,3,9,0.0351819611635696,0.129807692307692,670.542353153229
"da.1",2045.51367707185,5,9,0.0270351205243263,0.168269230769231,609.763695955276
