"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"sca.2",750.655479101036,4,5,0.1,0.129807692307692,1676.65335607529
"sca.2",1251.58717957092,7,9,0.0401472436119802,0.139423076923077,2349.62705373764
"sca.2",1905.54667620578,4,8,0.0317708060442773,0.125,3149.6640560627
"sca.2",189.630236546509,6,7,0.0395948378918693,0.149038461538462,1510.90272474289
"sca.2",1875.98282038234,4,10,0.0900965503158514,0.158653846153846,2238.71775794029
"sca.2",1468.76991105347,13,10,0.0833620301440116,0.168269230769231,3033.37094116211
"sca.2",1078.57839989694,15,12,0.058428330455731,0.120192307692308,3156.68253803253
"sca.2",3000,10,7,0.0076550153528934,0.129807692307692,3624.02541255951
"sca.2",1442.25057962106,15,11,0.00684025319840384,0.125,2438.2580268383
"sca.2",3000,7,5,0.00494943557527309,0.120192307692308,3838.89656066895
