"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.1",2037.49366406827,7,12,0.0434039014572852,0.115384615384615,740.203730583191
"ga.1",1201.07098147714,8,10,0.0453392455562393,0.100961538461538,991.420270681381
"ga.1",2061.97731935978,12,8,0.0350872278213501,0.115384615384615,579.253927469254
"ga.1",1203.12850623862,8,11,0.0598056479390083,0.100961538461538,1029.15424227715
"ga.1",1309.60360641778,5,7,0.042655274271965,0.110576923076923,899.105121850967
"ga.1",1209.54690874644,5,10,0.0575488665333499,0.100961538461538,754.28705739975
"ga.1",1831.15992241628,6,9,0.055681858949915,0.105769230769231,1123.24665021896
"ga.1",764.637129858136,4,10,0.0260745137929916,0.115384615384615,681.428800582886
"ga.1",233.631113544106,12,8,0.0328506380319595,0.105769230769231,631.633851051331
"ga.1",855.567052413244,3,12,0.0625112595439423,0.110576923076923,483.859474182129
