"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjkb.2",500.584316253662,5,8,0.0547560119628906,0.100961538461538,4453.04831409454
"hjkb.2",501.439559936523,5,6,0.0653532409667969,0.110576923076923,3979.37668347359
"hjkb.2",501.826667785645,4,8,0.0802000427246094,0.115384615384615,3062.74590539932
"hjkb.2",501.140621185303,5,8,0.0696371459960937,0.110576923076923,3205.39434123039
"hjkb.2",501.620819091797,6,6,0.0276258850097656,0.120192307692308,4130.9176671505
"hjkb.2",498.748832702637,5,6,0.0899580383300781,0.115384615384615,4214.61137223244
"hjkb.2",500.783462524414,4,9,0.0739248657226562,0.110576923076923,3317.27557873726
"hjkb.2",499.265979766846,3,10,0.0645216369628906,0.110576923076923,2736.46512532234
"hjkb.2",500.595489501953,5,7,0.067813720703125,0.120192307692308,3036.35029697418
"hjkb.2",500.444511413574,5,8,0.0791853332519531,0.110576923076923,3611.20553302765
