"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.1",500,5,8,0.09,0.163461538461538,17.3243505954742
"Rcgmin.1",500,5,8,0.09,0.144230769230769,17.1597640514374
"Rcgmin.1",500.000000000628,5,8,0.0900007174670727,0.105769230769231,2918.37001299858
"Rcgmin.1",500,5,8,0.09,0.139423076923077,19.5710260868073
"Rcgmin.1",500,5,8,0.09,0.139423076923077,14.360894203186
"Rcgmin.1",500,5,8,0.09,0.177884615384615,16.3467240333557
"Rcgmin.1",500,5,8,0.0899999999997567,0.120192307692308,636.440940618515
"Rcgmin.1",500,5,8,0.0899999999999991,0.125,55.5484373569489
"Rcgmin.1",500,5,8,0.09,0.149038461538462,16.1913778781891
"Rcgmin.1",500,5,8,0.09,0.129807692307692,19.7195794582367
