"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"nmkb.2",428.147341234411,6,7,0.0893688231299372,0.0248901903367496,253.999422311783
"nmkb.2",792.39394789203,4,12,0.094474528072914,0.0248901903367496,383.722232818604
"nmkb.2",929.738969024168,8,9,0.0989477502598033,0.0248901903367496,533.172302722931
"nmkb.2",199.510377443619,6,11,0.0972862610981594,0.0234260614934114,188.74377322197
"nmkb.2",1140.38797226586,3,10,0.0966991053012786,0.0278184480234261,382.187539339066
"nmkb.2",522.754696766509,7,8,0.0996866151225072,0.0263543191800878,375.695151805878
"nmkb.2",802.062452731609,13,9,0.0944749143396897,0.0248901903367496,872.920543909073
"nmkb.2",656.892820558395,5,12,0.0939537508800994,0.0234260614934114,380.57611823082
"nmkb.2",2210.21976078418,7,9,0.0944749143396897,0.0263543191800878,1005.6048719883
"nmkb.2",216.838877198127,10,6,0.0978901566185224,0.0219619326500732,210.653917312622
