"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjkb.1",500.158489227295,4,7,0.0814398193359375,0.0234260614934114,376.746196746826
"hjkb.1",498.609710693359,5,6,0.0602377319335937,0.0248901903367496,410.235215425491
"hjkb.1",500.500072479248,5,9,0.0120809936523437,0.0263543191800878,375.728631973267
"hjkb.1",500.021583557129,6,9,0.0995803833007813,0.0248901903367496,453.892514467239
"hjkb.1",499.763427734375,6,7,0.09408935546875,0.0248901903367496,450.588707447052
"hjkb.1",499.456005096436,4,7,0.0590475463867187,0.0263543191800878,325.724736690521
"hjkb.1",500.572692871094,6,10,0.0171056518554688,0.0263543191800878,507.2842669487
"hjkb.1",499.607437133789,5,9,0.0158537292480469,0.0234260614934114,427.569339752197
"hjkb.1",500.342212677002,5,9,0.0678594970703125,0.0248901903367496,392.462906360626
"hjkb.1",500.860885620117,6,7,0.0638998413085937,0.0234260614934114,526.45269370079
