"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjkb.2",500.512496948242,5,7,0.02896484375,0.0278184480234261,1970.20296144485
"hjkb.2",499.969970703125,7,8,0.06027587890625,0.0278184480234261,1927.84590053558
"hjkb.2",500.053276062012,4,7,0.0103872680664062,0.0248901903367496,1451.62226295471
"hjkb.2",501.553642272949,5,9,0.0840757751464844,0.0278184480234261,1443.31278324127
"hjkb.2",500.322738647461,5,8,0.0667990112304687,0.0248901903367496,1369.08710956573
"hjkb.2",498.168968200684,4,11,0.017734375,0.0248901903367496,1371.56154942513
"hjkb.2",501.563365936279,5,7,0.009952392578125,0.0234260614934114,1746.21789884567
"hjkb.2",500.625328063965,6,8,0.0878904724121094,0.0234260614934114,1777.25684809685
"hjkb.2",500.005378723145,4,8,0.0792730712890625,0.0248901903367496,1357.97682785988
"hjkb.2",499.931907653809,5,9,0.0214537048339844,0.0263543191800878,1854.07341742516
