"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"sca.1",3000,8,11,0.0265565019453584,0.0307467057101025,377.56476521492
"sca.1",1207.52053252654,7,6,0.015127975714393,0.0322108345534407,421.314355134964
"sca.1",414.349233547311,8,6,0.0200991270253098,0.0248901903367496,143.355470180511
"sca.1",3000,14,5,0.00423769663493866,0.0322108345534407,356.743427276611
"sca.1",124.054233766326,15,7,0.0261009900463834,0.0248901903367496,288.27060341835
"sca.1",592.64138325816,14,7,0.0466648024902679,0.0322108345534407,225.975240707397
"sca.1",2761.53459691731,14,12,0.00179285127445966,0.0248901903367496,410.490258932114
"sca.1",648.255883482022,14,5,0.0395925754824777,0.0263543191800878,207.511406183243
"sca.1",514.588579736568,15,11,0.1,0.0336749633967789,221.452959299088
"sca.1",666.126135003115,13,10,0.0130199226380567,0.0278184480234261,312.228719711304
