"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"spg.1",500.000027475581,5,8,0.0899936345763762,0.0263543191800878,51.552802324295
"spg.1",499.999999878793,5,8,0.0900000000093132,0.0263543191800878,37.8498141765594
"spg.1",499.999938821116,5,8,0.0899924515790565,0.0248901903367496,84.6880812644958
"spg.1",499.999999976784,5,8,0.0899999996759211,0.0278184480234261,47.1122527122498
"spg.1",499.999994992087,5,8,0.0900053882640317,0.0234260614934114,165.613767385483
"spg.1",500.000178726664,5,8,0.09,0.0278184480234261,39.4251856803894
"spg.1",499.999867046178,5,8,0.0899864033612595,0.0263543191800878,44.1204149723053
"spg.1",499.999999999645,5,8,0.0899999999902853,0.0234260614934114,127.268033266068
"spg.1",500.000160546419,5,8,0.089920947493974,0.0248901903367496,66.1104891300201
"spg.1",500.000443998192,5,8,0.0899304614046384,0.0307467057101025,37.8812720775604
