"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ffa.2",2681.67070322568,14,6,0.0793168447669595,0.0366032210834553,4493.40294718742
"ffa.2",1975.20070385076,13,10,0.090649188099429,0.0351390922401171,3072.02307939529
"ffa.2",931.218452868611,8,7,0.001,0.0424597364568082,1029.68323159218
"ffa.2",2346.9213888769,7,7,0.072873995102942,0.0336749633967789,2324.9014275074
"ffa.2",747.227109512174,6,8,0.001,0.0439238653001464,765.932848930359
"ffa.2",907.719889182504,13,11,0.1,0.0307467057101025,1500.99235129356
"ffa.2",2662.50620403551,6,12,0.0705364335551858,0.0336749633967789,2190.83555603027
"ffa.2",126.080447339173,12,6,0.001,0.349926793557833,266.334287881851
"ffa.2",542.213781672576,11,8,0.001,0.0497803806734993,764.461053371429
"ffa.2",2484.36970314616,15,11,0.0504871106930077,0.0292825768667643,4422.99365925789
